Chromosome, region start, region end, length, peak positon
17,35077675,35079050,1375,35078137
17,35609900,35611475,1575,35610587
17,35612800,35614450,1650,35614362
17,35621975,35625825,3850,35622862
17,35764225,35765200,975,35764737
17,36237425,36238300,875,36237862
17,36314675,36315275,600,36314787
17,36846875,36849200,2325,36847812
17,37654575,37655575,1000,37654812
17,37730975,37731775,800,37731412
17,39032750,39033600,850,39033362
17,40655375,40656125,750,40655762
17,40705750,40706650,900,40706187
17,42219975,42220750,775,42220337
17,42361425,42363200,1775,42361887
17,42500825,42502825,2000,42501312
17,43933700,43935200,1500,43934637
17,44197550,44198850,1300,44197912
17,44930375,44931975,1600,44930437
17,44945125,44945800,675,44945337
17,45035025,45035625,600,45035037
17,45064275,45065100,825,45064712
17,45309675,45310400,725,45309962
17,45825900,45826775,875,45826312
17,46811150,46814425,3275,46812362
17,47556500,47557175,675,47556837
17,47954800,47956050,1250,47955487
17,49246075,49247325,1250,49246537
17,49380725,49382925,2200,49382137
17,49386900,49387725,825,49387312
17,49881175,49882350,1175,49881612
17,49886125,49887600,1475,49886362
17,49889275,49890375,1100,49890112
17,49890625,49891375,750,49890637
17,50130925,50132000,1075,50131412
17,51296675,51297625,950,51296937
17,51792875,51793700,825,51793662
17,51950875,51951875,1000,51951237
17,52920225,52921350,1125,52920262
17,52922475,52923175,700,52923012
17,53014150,53015950,1800,53015087
17,53351900,53353000,1100,53352387
17,53372800,53373450,650,53373287
17,53475500,53476125,625,53475762
17,53983500,53984100,600,53983612
17,54590450,54592425,1975,54591212
17,55265800,55267275,1475,55266112
17,56127200,56128775,1575,56128137
17,56144250,56145100,850,56145087
17,56462275,56463400,1125,56462737
17,56551500,56553675,2175,56552237
17,59993925,59994925,1000,59993962
17,61159750,61160775,1025,61160312
17,62566375,62567050,675,62566987
17,62809850,62810850,1000,62810587
17,63215275,63216575,1300,63215862
17,63451750,63452625,875,63452412
17,64580000,64581000,1000,64580312
17,65671275,65672125,850,65671937
17,65754900,65756150,1250,65755787
17,66374775,66383650,8875,66379287
17,66904850,66905575,725,66905437
17,67258375,67260375,2000,67259512
17,67451650,67452400,750,67451962
17,67732650,67733425,775,67732837
17,67739925,67740800,875,67740412
17,68054675,68055475,800,68055062
17,69061500,69062400,900,69061937
17,69180000,69180675,675,69180037
17,69227200,69228150,950,69227362
17,70773325,70775225,1900,70773487
17,70803500,70804200,700,70804187
17,70804450,70805300,850,70805162
17,71088625,71089525,900,71089062
17,72040550,72041425,875,72040762
17,74809775,74810850,1075,74810162
17,75462925,75464525,1600,75463537
17,78105550,78106800,1250,78106262
17,78381575,78382200,625,78382012
17,78912300,78913100,800,78912862
17,79561250,79562000,750,79561562
17,80161975,80162625,650,80162537
17,80280975,80281650,675,80281537
17,80706650,80707550,900,80707037
17,80716250,80717650,1400,80716937
17,80760925,80762100,1175,80761562
17,80852825,80853525,700,80852912
17,80882875,80883575,700,80883412
17,80969075,80972550,3475,80971637
17,81262500,81263900,1400,81263187
17,82067950,82068700,750,82068012
17,82217300,82218425,1125,82217787
17,82219175,82219950,775,82219787
17,83163675,83164300,625,83163962
17,83274000,83277700,3700,83276012
17,83538800,83539800,1000,83539662
17,83570750,83572650,1900,83571637
17,83652050,83654500,2450,83653087
17,83892500,83893125,625,83892612
17,83947400,83948000,600,83947587
17,84420350,84421125,775,84420412
17,84873875,84874600,725,84873962
17,84876400,84880600,4200,84878762
17,84880950,84889100,8150,84886112
17,85006000,85008475,2475,85007312
17,85529625,85530625,1000,85530387
17,86355975,86357575,1600,86356912
17,86598050,86599675,1625,86598862
17,86663200,86663850,650,86663262
17,86862750,86863500,750,86862862
17,87401525,87404650,3125,87403587
17,87564450,87566550,2100,87565987
17,87569150,87573925,4775,87571637
17,87584450,87585175,725,87584962
17,87751425,87752750,1325,87752737
17,87762550,87763425,875,87762687
17,87843575,87844550,975,87843862
17,87872275,87873100,825,87872937
17,87873450,87875425,1975,87873587
17,88359175,88360725,1550,88359937
17,88376100,88377050,950,88376362
17,88379100,88379725,625,88379512
17,88700300,88701050,750,88700312
17,89179650,89180625,975,89180012
17,89396025,89396750,725,89396262
17,89840925,89841925,1000,89841587
17,90996275,90997050,775,90996487
17,91180450,91181425,975,91180537
17,95175325,95176275,950,95175837
18,3041075,3041900,825,3041587
18,3065900,3066825,925,3066112
18,3211900,3213225,1325,3212437
18,3360600,3361725,1125,3361112
18,3404775,3406850,2075,3405762
18,3489175,3490025,850,3489587
18,4425850,4426825,975,4426212
18,4582175,4582850,675,4582487
18,5113375,5114575,1200,5113987
18,5438675,5440475,1800,5439487
18,5574100,5575125,1025,5574762
18,6254550,6256275,1725,6255412
18,6262825,6264850,2025,6263862
18,6266800,6268925,2125,6267962
18,6290100,6291100,1000,6290812
18,6371025,6372150,1125,6371562
18,6383725,6384575,850,6384262
18,6395000,6395650,650,6395137
18,6680600,6681950,1350,6681137
18,7057550,7058775,1225,7058037
18,7069750,7070700,950,7070087
18,7432950,7433725,775,7433637
18,7534700,7536575,1875,7535612
18,7690075,7692525,2450,7690912
18,8162800,8164450,1650,8163312
18,9213150,9214450,1300,9214112
18,9590850,9591550,700,9590937
18,9707825,9708600,775,9707837
18,9899950,9901325,1375,9900812
18,10044150,10045525,1375,10044762
18,10051900,10052825,925,10052162
18,11053875,11054750,875,11054737
18,11982900,11983700,800,11983687
18,12165725,12166450,725,12165737
18,12172575,12173750,1175,12172837
18,12231550,12232525,975,12231912
18,12301275,12302600,1325,12301862
18,12651100,12652100,1000,12651137
18,13115900,13117100,1200,13116612
18,15206475,15207575,1100,15207562
18,16086375,16087200,825,16087012
18,16182675,16184200,1525,16183212
18,17462100,17462725,625,17462212
18,18005125,18005900,775,18005487
18,18857900,18859000,1100,18858562
18,18992675,18994175,1500,18993362
18,19207075,19208150,1075,19207537
18,20628850,20630100,1250,20629812
18,20726200,20729375,3175,20728587
18,20919050,20921575,2525,20919287
18,21089725,21098275,8550,21096962
18,21185175,21187625,2450,21185662
18,21209325,21209950,625,21209837
18,21402750,21405000,2250,21404337
18,21412250,21412950,700,21412862
18,21559450,21560175,725,21559762
18,21567600,21571050,3450,21568362
18,21796000,21796850,850,21796537
18,22486250,22487375,1125,22487137
18,23259650,23260300,650,23259812
18,24534000,24535050,1050,24534762
18,24535325,24536300,975,24535862
18,24537800,24540425,2625,24539537
18,24624150,24624775,625,24624762
18,25402250,25404475,2225,25403587
18,26688275,26689175,900,26688787
18,30519050,30519825,775,30519137
18,30662050,30663450,1400,30662962
18,32258100,32259000,900,32258787
18,32385650,32387125,1475,32386712
18,33925525,33926700,1175,33926212
18,34207175,34208625,1450,34208062
18,34212475,34214175,1700,34213862
18,34214975,34219525,4550,34216837
18,34315975,34317175,1200,34316762
18,34844150,34845450,1300,34844837
18,34940200,34940900,700,34940412
18,35653550,35654925,1375,35654212
18,35765400,35766400,1000,35765862
18,35766625,35767575,950,35766787
18,36599100,36600000,900,36599312
18,36606925,36607950,1025,36607462
18,36954925,36955650,725,36955337
18,37057150,37058525,1375,37057962
18,37114625,37115575,950,37115037
18,37125025,37126275,1250,37125662
18,37138100,37138850,750,37138387
18,37147675,37148500,825,37147737
18,37868925,37870375,1450,37869362
18,37878900,37879900,1000,37879437
18,37882450,37883050,600,37882462
18,37888425,37889625,1200,37889537
18,38499100,38501450,2350,38501362
18,38958175,38959475,1300,38958787
18,39253875,39255050,1175,39254812
18,39618025,39618800,775,39618137
18,40328125,40329500,1375,40328637
18,42061075,42062475,1400,42061787
18,42520150,42521025,875,42520937
18,42672275,42673475,1200,42672837
18,46715425,46717550,2125,46717062
18,47064175,47065650,1475,47064937
18,47783025,47784275,1250,47783662
18,49813850,49814475,625,49813987
18,49821525,49824025,2500,49822112
18,52059050,52060275,1225,52059687
18,52654150,52655175,1025,52654537
18,53346875,53347725,850,53347187
18,53384300,53385650,1350,53385187
18,53461300,53462300,1000,53461337
18,53993950,53995050,1100,53994387
18,55446525,55447325,800,55446837
18,58801125,58802100,975,58801512
18,60652550,60653775,1225,60653137
18,61727025,61727975,950,61727137
18,62124450,62125325,875,62125012
18,62937525,62939400,1875,62938412
18,64470225,64471025,800,64470637
18,65694550,65695175,625,65694587
18,65745950,65752150,6200,65749787
18,66062900,66064150,1250,66063862
18,66416275,66417300,1025,66417037
18,66557000,66558700,1700,66557662
18,67258550,67259275,725,67258987
18,67393450,67394750,1300,67394737
18,67418375,67419525,1150,67419162
18,67943150,67945150,2000,67944712
18,67945375,67947275,1900,67946312
18,69907675,69908675,1000,69908412
18,73798975,73799775,800,73799612
18,74083900,74084675,775,74084162
18,74085100,74086050,950,74085337
18,74456975,74458775,1800,74458662
18,74461900,74464175,2275,74462862
18,74485750,74486900,1150,74486187
18,74490200,74492025,1825,74491037
18,74494925,74495850,925,74495562
18,74496575,74497800,1225,74496962
18,74535175,74536225,1050,74535587
18,74540200,74541100,900,74540762
18,74545125,74546175,1050,74545962
18,74567575,74568450,875,74568437
18,75126325,75127175,850,75126362
18,75725175,75726375,1200,75725712
18,75767125,75768400,1275,75767562
18,75946025,75946875,850,75946212
18,76262925,76263800,875,76263487
18,76337150,76337900,750,76337412
18,76806425,76807750,1325,76807187
18,77267400,77268025,625,77267787
18,77619400,77621400,2000,77620512
18,77954050,77954875,825,77954387
18,80874100,80875250,1150,80874387
18,81147575,81148475,900,81148062
18,81149200,81150275,1075,81149837
18,81361575,81362725,1150,81361837
18,82593275,82593875,600,82593287
18,82862875,82865200,2325,82864562
18,82915650,82916825,1175,82915662
18,83092125,83093050,925,83092212
18,84408650,84412375,3725,84411437
18,90692800,90693850,1050,90693187
18,90718300,90719925,1625,90718987
18,90720500,90721775,1275,90721187
19,3747200,3748525,1325,3747937
19,4476725,4477525,800,4476962
19,4948425,4949325,900,4948987
19,5085175,5086200,1025,5085362
19,5306800,5307775,975,5307212
19,5319775,5320475,700,5320337
19,6906000,6907000,1000,6906987
19,6962900,6964725,1825,6964112
19,7232275,7233125,850,7232287
19,8564550,8566025,1475,8565287
19,8777275,8778700,1425,8777387
19,8831900,8832500,600,8832462
19,8954750,8955350,600,8955212
19,10245425,10246425,1000,10245837
19,10456350,10457125,775,10456962
19,10634375,10635225,850,10634762
19,11367075,11369475,2400,11367662
19,12134800,12135425,625,12134837
19,13333550,13334550,1000,13334262
19,16147000,16148075,1075,16147462
19,16564425,16566025,1600,16565137
19,17112300,17113450,1150,17112937
19,20905500,20906825,1325,20906362
19,20910800,20911900,1100,20911537
19,21037875,21038525,650,21038312
19,21110075,21110925,850,21110687
19,23960600,23961425,825,23960612
19,24000175,24000850,675,24000312
19,24275050,24275650,600,24275287
19,24622550,24623150,600,24622787
19,24966200,24967775,1575,24967037
19,25256300,25257225,925,25256862
19,25384950,25385650,700,25385162
19,25538300,25538975,675,25538437
19,26675650,26677475,1825,26676537
19,27390725,27391600,875,27390812
19,27768875,27769825,950,27769412
19,28260050,28260850,800,28260112
19,28786175,28787175,1000,28786712
19,28900675,28901750,1075,28901287
19,29316775,29317700,925,29316962
19,30254675,30256650,1975,30255362
19,32661100,32662500,1400,32661737
19,32978100,32979050,950,32978862
19,33514300,33515175,875,33514737
19,33518175,33519200,1025,33518662
19,36413675,36414700,1025,36414487
19,37416725,37417775,1050,37417112
19,37513575,37514450,875,37513837
19,37681300,37682225,925,37681562
19,37939525,37940475,950,37939962
19,38129600,38132900,3300,38132112
19,38133850,38134525,675,38134087
19,38407100,38413850,6750,38412787
19,38451675,38454575,2900,38453137
19,38546025,38546775,750,38546212
19,38553800,38554775,975,38554162
19,38560500,38561300,800,38560687
19,39955050,39955975,925,39955587
19,40181275,40182350,1075,40181637
19,41508400,41509425,1025,41508787
19,41996475,41997500,1025,41996587
19,42397700,42399475,1775,42398612
19,42403500,42404875,1375,42404037
19,43663150,43663775,625,43663462
19,43667300,43668825,1525,43668187
19,44039150,44039975,825,44039362
19,44646700,44648075,1375,44647737
19,45133225,45133925,700,45133562
19,45255325,45256225,900,45255687
19,46047275,46049525,2250,46048487
19,47444050,47445750,1700,47445712
19,47633600,47634325,725,47634037
19,47971600,47972550,950,47972312
19,49728250,49729150,900,49728612
19,52985300,52986275,975,52985787
19,53044075,53045250,1175,53044987
19,53502925,53506075,3150,53504612
19,53633425,53634025,600,53633862
19,53637175,53638325,1150,53638137
19,53649575,53651200,1625,53650287
19,53729725,53730575,850,53730412
19,53819275,53820450,1175,53819662
19,54098775,54099900,1125,54099712
19,54362325,54363250,925,54363237
19,56029475,56030350,875,56029612
19,56719300,56720475,1175,56719537
19,56775350,56776150,800,56776137
19,57059875,57061575,1700,57061212
19,57718750,57719450,700,57719212
19,58615100,58615725,625,58615437
19,58950950,58951850,900,58950987
19,59247000,59247900,900,59247762
X,8356875,8357500,625,8357087
X,9875075,9875925,850,9875537
X,10821550,10822550,1000,10822187
X,10959000,10959900,900,10959437
X,11243600,11244500,900,11244287
X,11387225,11388275,1050,11387837
X,16651825,16652525,700,16652012
X,16662375,16663175,800,16662737
X,17545425,17546400,975,17545662
X,17979725,17980450,725,17980287
X,17980675,17981475,800,17981162
X,19217850,19218450,600,19217862
X,20518050,20518700,650,20518237
X,30565950,30566575,625,30566287
X,30577775,30578450,675,30578137
X,30687575,30688750,1175,30687787
X,31539425,31540250,825,31539437
X,32759775,32761925,2150,32760412
X,33480075,33481100,1025,33480587
X,44278625,44279575,950,44278937
X,44697450,44698850,1400,44697762
X,47925000,47926100,1100,47925362
X,48594775,48596625,1850,48595762
X,48857625,48858300,675,48857987
X,69481600,69482350,750,69481662
X,69653400,69654250,850,69653812
X,69755750,69756625,875,69756262
X,75486750,75487700,950,75487412
X,76391850,76392850,1000,76392037
X,84837025,84838250,1225,84837487
X,85263375,85264200,825,85263562
X,96632000,96632950,950,96632412
X,98052225,98053025,800,98052512
X,98846275,98847275,1000,98846662
X,99683875,99684925,1050,99684262
X,100024250,100025100,850,100024637
X,102389975,102390700,725,102390362
X,111971925,111972925,1000,111972512
X,111974625,111975675,1050,111975362
X,119220100,119220875,775,119220612
X,119678100,119678900,800,119678112
X,129033050,129033775,725,129033262
X,130018875,130021050,2175,130019087
X,156406125,156406975,850,156406812
X,157502725,157503925,1200,157503237
X,158184000,158186400,2400,158185537
X,158751125,158751875,750,158751312
X,165315075,165317425,2350,165315087
X,165318225,165333200,14975,165331512
